name,grades,score,ra,dec,ABmag_F444W,has_COWLS_counterpart,within_COWLS_footprint,code_COWLS
Web_053_9603,XXXXXXXX,0,150.06802368164062,2.0171058177948,19.530000686645508,False,True,
Web_053_9757,XXXXXXXX,0,150.19085693359375,2.0219240188598633,18.654699325561523,False,True,
Web_054_0,XXXXXXXX,0,149.99949645996094,1.9869598150253296,17.30590057373047,False,True,
Web_054_10194,XXXXXXXX,0,149.9103240966797,2.023345947265625,20.17060089111328,False,True,
Web_054_10326,XXXXXXXX,0,150.0221710205078,2.026503562927246,18.24760055541992,False,True,
Web_054_11908,XXXXXXXX,0,149.99838256835938,2.035135507583618,19.99799919128418,False,True,
Web_054_11975,XXXXXXXU,0,150.01193237304688,2.037205696105957,19.156200408935547,False,True,
Web_054_13296,XXXXXXXX,0,149.93370056152344,2.0442728996276855,19.312400817871097,False,True,
Web_054_1581,XXXXXXXX,0,149.92735290527344,1.9711079597473145,19.58839988708496,False,True,
Web_054_1653,XXUXXXXX,0,149.92308044433594,1.9708632230758667,19.76639938354492,False,True,
Web_054_16648,XXUXXXXU,0,149.99864196777344,2.0634329319000244,19.431699752807617,False,True,
Web_054_21168,XXUXXUXX,0,149.916015625,2.113078355789185,18.15390014648437,False,True,
Web_054_23553,XXUXXUXU,0,150.04664611816406,2.1081438064575195,19.000900268554688,False,True,
Web_054_25726,XXXXXXXX,0,149.96771240234375,2.095252752304077,19.456100463867188,False,True,
Web_054_27649,XXXXXXXX,0,150.01422119140625,2.123166799545288,19.30680084228516,False,True,
Web_054_3886,XXXXXXXX,0,150.05113220214844,1.989430546760559,17.39620018005371,False,True,
Web_054_4402,XXUXUUXX,0,149.97714233398438,2.004841566085815,17.23150062561035,False,True,
Web_054_4833,XXXXXXXX,0,150.05929565429688,1.9976601600646973,18.781099319458008,False,True,
Web_054_5422,XXXXXXXX,0,149.9641876220703,1.9953575134277344,19.122100830078125,False,True,
Web_054_6457,XXXXXXXX,0,149.96188354492188,2.0037930011749268,18.7509994506836,True,True,COSJ095950+020013
Web_054_6461,XXXXXXXU,0,149.91287231445312,2.0025651454925537,20.095399856567383,False,True,
Web_054_777,XXXXXXXX,0,150.01885986328125,1.9663901329040527,19.57830047607422,False,True,
Web_054_8892,XXUXXXXU,0,150.00393676757812,2.017608404159546,19.22879981994629,False,True,
Web_054_9844,XXXXXXXX,0,149.9363555908203,2.0217995643615723,19.502599716186523,False,True,
Web_054_9932,XXUXXXXX,0,150.05247497558594,2.0228419303894043,19.26729965209961,False,True,
Web_055_12086,XXXXXXXU,0,149.74307250976562,2.02844762802124,20.43950080871582,False,True,
Web_055_1250,XXXXXXXX,0,149.7690887451172,1.9719388484954832,19.65439987182617,False,True,
Web_055_12746,XXUXXXXX,0,149.78334045410156,2.0326087474823,19.847900390625,True,True,COSJ095908+020157
Web_055_13256,XXUXXXXX,0,149.83958435058594,2.0386061668395996,20.063899993896484,True,True,COSJ095921+020218
Web_055_15101,XXXXXXXX,0,149.7757568359375,2.04750919342041,20.0039005279541,False,True,
Web_055_17346,XXXXXXXX,0,149.76849365234375,2.0592777729034424,20.1112003326416,False,True,
Web_055_17440,XXXXXUXX,0,149.73765563964844,2.065195798873902,18.609399795532227,False,True,
Web_055_17877,XXXXXXXX,0,149.80039978027344,2.0629444122314453,19.79980087280273,False,True,
Web_055_18411,XXXXXXXU,0,149.8802032470703,2.0667152404785156,19.86899948120117,False,True,
Web_055_18469,XXXXXXXX,0,149.77589416503906,2.0660459995269775,19.924699783325195,False,True,
Web_055_2211,XXXXXXXX,0,149.73199462890625,1.9744977951049805,19.0634994506836,True,True,COSJ095855+015828
Web_055_22579,XXXXXXXX,0,149.7360382080078,2.0894594192504883,19.819700241088867,False,True,
Web_055_22678,XXXXXXXX,0,149.76808166503906,2.117712020874023,20.291099548339844,False,True,
Web_055_22680,XXXXXXXX,0,149.7675018310547,2.1173863410949707,19.464500427246097,False,True,
Web_055_23052,XXXXXXXX,0,149.7797088623047,2.118652582168579,19.83289909362793,False,True,
Web_055_23885,XXXXXXXX,0,149.79579162597656,2.1139280796051025,18.684999465942383,False,True,
Web_055_25578,XXXXXXXU,0,149.793701171875,2.105013132095337,19.26679992675781,False,True,
Web_055_27503,XXXXXXXX,0,149.72703552246094,2.0918681621551514,20.0531005859375,False,True,
Web_055_2956,XXXXXXXX,0,149.798828125,1.978121757507324,19.10969924926757,False,True,
Web_055_3063,XXXXXXXX,0,149.7467803955078,1.982353448867798,18.8351993560791,False,True,
Web_055_4202,XXXXXXXX,0,149.88018798828125,1.9879275560379028,18.23340034484864,False,True,
Web_055_6212,XXXXXXXX,0,149.8947296142578,2.0060606002807617,18.14380073547364,False,True,
Web_055_6622,XXXXXXXX,0,149.86851501464844,1.9971507787704468,19.79759979248047,False,True,
Web_055_6732,XXXXXXXX,0,149.8507843017578,2.0000553131103516,19.911699295043945,False,True,
Web_055_6874,XXUUXUXU,0,149.76531982421875,2.0004665851593018,19.681900024414062,False,True,
Web_055_7585,XXXXXXXU,0,149.86558532714844,2.0030577182769775,19.42569923400879,False,True,
Web_056_3201,XXXXXXXU,0,149.71397399902344,2.01971435546875,19.15999984741211,False,True,
Web_063_1022,XXXXXXXX,0,150.43780517578125,2.1406919956207275,19.856000900268555,False,True,
Web_063_1066,XXXXXXXX,0,150.40330505371094,2.142677068710327,19.250900268554688,False,True,
Web_063_10758,XXUUXXXU,0,150.47711181640625,2.252207040786743,18.70170021057129,False,True,
Web_063_1120,XXXXXUXU,0,150.45034790039062,2.142658948898315,19.545299530029297,False,True,
Web_063_11761,XXXXXXXU,0,150.4129638671875,2.2789974212646484,18.842100143432617,False,True,
Web_063_11777,XXXXXXXU,0,150.43804931640625,2.2879271507263184,19.512300491333008,False,True,
Web_063_12809,XXXXXXXX,0,150.41900634765625,2.2729272842407227,19.518199920654297,False,True,
Web_063_14042,XXUXXXXX,0,150.4509735107422,2.280445337295532,17.6156005859375,False,True,
Web_063_14254,XXUXXXXX,0,150.4202423095703,2.2777857780456543,20.01300048828125,False,True,
Web_063_14397,XXXXXXXX,0,150.48159790039062,2.2772204875946045,19.457300186157227,False,True,
Web_063_14685,XXXXXXXX,0,150.43507385253906,2.289842128753662,16.308300018310547,False,True,
Web_063_14686,XXXXXXXX,0,150.45980834960938,2.2740800380706787,19.92009925842285,False,True,
Web_063_15111,XXXXXXXX,0,150.49952697753906,2.267528533935547,19.30089950561523,False,True,
Web_063_15455,XXXXXXXU,0,150.42543029785156,2.264190673828125,20.147499084472656,False,True,
Web_063_15756,XXXXXXXX,0,150.49465942382812,2.259554624557495,19.22719955444336,False,True,
Web_063_191,XXXXXXXU,0,150.44155883789062,2.1292195320129395,19.20429992675781,False,True,
Web_063_4854,XXXXXXXU,0,150.4727020263672,2.1979660987854004,17.901500701904297,False,True,
Web_063_7163,XXXXXXXX,0,150.41165161132812,2.2121548652648926,19.762699127197266,False,True,
Web_063_7545,XXXXXXXX,0,150.43560791015625,2.216400623321533,19.298900604248047,False,True,
Web_063_7649,XXXXXXXX,0,150.41787719726562,2.2177610397338867,19.243799209594727,False,True,
Web_063_7887,XXXXXXXX,0,150.42324829101562,2.2202718257904053,19.47319984436035,False,True,
Web_063_8676,XXXXXXXX,0,150.4868621826172,2.2308220863342285,17.214000701904297,False,True,
Web_063_9512,XXXXXXXX,0,150.42202758789062,2.234851121902466,19.6387996673584,False,True,
Web_064_1021,XXXXXXXU,0,150.39146423339844,2.1329612731933594,19.92620086669922,False,True,
Web_064_10691,XXXXXXXX,0,150.34521484375,2.1884279251098633,19.96789932250977,False,True,
Web_064_11216,XXXXXXXX,0,150.28773498535156,2.194547414779663,18.98069953918457,False,True,
Web_064_1251,XXXXXXXU,0,150.3191375732422,2.138972520828247,18.945899963378903,False,True,
Web_064_1309,XXXXXXXX,0,150.32907104492188,2.139467239379883,17.409400939941406,False,True,
Web_064_14315,XXXXXXXX,0,150.35243225097656,2.2101268768310547,19.67620086669922,False,True,
Web_064_15132,XXXXXXXX,0,150.35198974609375,2.2185933589935303,18.88990020751953,False,True,
Web_064_15661,XXXXXXXX,0,150.3146209716797,2.218999147415161,19.366600036621097,False,True,
Web_064_16833,XXXXXXXU,0,150.3208465576172,2.224552631378174,19.85460090637207,False,True,
Web_064_17206,XXXXXXXX,0,150.38168334960938,2.234617233276367,17.845199584960938,False,True,
Web_064_17484,XXXXXXXX,0,150.2359619140625,2.229076147079468,19.694000244140625,False,True,
Web_064_1756,XXUXXUXX,0,150.25796508789062,2.1374430656433105,20.0398006439209,True,True,COSJ100101+020814
Web_064_17938,XXXXXXXX,0,150.2853240966797,2.2336792945861816,19.2504997253418,False,True,
Web_064_18361,XXXXXXXX,0,150.31797790527344,2.234072208404541,20.041099548339844,False,True,
Web_064_18923,XXXXXXXX,0,150.30694580078125,2.238229513168335,18.771699905395508,False,True,
Web_064_18983,XXXXXXXX,0,150.35382080078125,2.239227056503296,19.214099884033203,False,True,
Web_064_20530,XXXXXXXU,0,150.39248657226562,2.246964454650879,20.01889991760254,False,True,
Web_064_20862,XXUXXXXX,0,150.26156616210938,2.24747633934021,19.812000274658203,False,True,
Web_064_21930,XXXXXXXX,0,150.382568359375,2.2565274238586426,19.14929962158203,False,True,
Web_064_22434,XXXXXXXX,0,150.24868774414062,2.285745620727539,19.61750030517578,False,True,
Web_064_22509,XXXXXXXX,0,150.25387573242188,2.2773144245147705,18.792200088500977,False,True,
Web_064_23044,XXXXXXXX,0,150.3197021484375,2.2866384983062744,16.84269905090332,False,True,
Web_064_23584,XXXXXXXX,0,150.2382049560547,2.2797324657440186,19.77079963684082,False,True,
Web_064_24743,XXXXXXXX,0,150.36029052734375,2.2747769355773926,20.2810001373291,False,True,
Web_064_25280,XXXXXXXX,0,150.25010681152344,2.2700400352478027,19.507999420166016,False,True,
Web_064_29457,XXXXXXXX,0,150.3748016357422,2.2847437858581543,16.62350082397461,False,True,
Web_064_4323,XXXXXXXU,0,150.32701110839844,2.149343729019165,21.802000045776367,False,True,
Web_064_4727,XXXXXXXX,0,150.36959838867188,2.155731201171875,19.1968994140625,False,True,
Web_064_552,XXXXXXXX,0,150.31153869628906,2.1297526359558105,19.33679962158203,False,True,
Web_064_6196,XXXXXXXX,0,150.33824157714844,2.1622514724731445,19.01460075378418,True,True,COSJ100121+020944
Web_064_6290,XXXXXXXU,0,150.38198852539062,2.1633822917938232,20.106199264526367,False,True,
Web_064_6624,XXXXXXXU,0,150.35641479492188,2.1665220260620117,20.1382999420166,False,True,
Web_064_9225,XXUXXXXU,0,150.34715270996094,2.213257312774658,19.17480087280273,False,True,
Web_064_9725,XXUXUUXX,0,150.2366485595703,2.207195281982422,18.21489906311035,False,True,
Web_065_1028,XXXXXXXU,0,150.16558837890625,2.133500576019287,18.97800064086914,True,True,COSJ100039+020800
Web_065_11087,XXXXXXXX,0,150.0738067626953,2.189354181289673,19.412399291992188,False,True,
Web_065_11193,XXXXXXXX,0,150.1553497314453,2.190098524093628,20.39419937133789,False,True,
Web_065_11209,XXXXXXXU,0,150.21861267089844,2.190804958343506,20.37689971923828,False,True,
Web_065_15270,XXXXXXXX,0,150.1636962890625,2.2128140926361084,19.487199783325195,False,True,
Web_065_16200,XXXXXXXU,0,150.17501831054688,2.2170424461364746,20.359399795532227,False,True,
Web_065_16618,XXXXXXXU,0,150.1747589111328,2.218333959579468,21.34339904785156,False,True,
Web_065_19332,XXXXXXXX,0,150.224853515625,2.236906051635742,19.43589973449707,False,True,
Web_065_19747,XXXXXXXU,0,150.09361267089844,2.237213134765625,20.07439994812012,False,True,
Web_065_2219,XXUXXXXU,0,150.1584014892578,2.1395668983459473,18.32489967346192,False,True,
Web_065_2243,XXXXXXXX,0,150.13096618652344,2.1395058631896973,20.08699989318848,False,True,
Web_065_23744,XXXXXXXU,0,150.20777893066406,2.281569242477417,19.620399475097656,False,True,
Web_065_3273,XXXXXXXX,0,150.19949340820312,2.147991895675659,19.046600341796875,False,True,
Web_065_4062,XXXXXXXU,0,150.16600036621094,2.155881643295288,18.35020065307617,False,True,
Web_065_480,XXXXXXXX,0,150.1475830078125,2.130997657775879,19.31110000610352,False,True,
Web_065_5780,XXXXXXXX,0,150.1749267578125,2.16055965423584,19.181900024414062,False,True,
Web_065_6236,XXXXXXXX,0,150.1998291015625,2.1622543334960938,19.627599716186523,False,True,
Web_065_9567,XXXXXXXU,0,150.21786499023438,2.181497097015381,20.06609916687012,False,True,
Web_066_11210,XXXXXXXX,0,149.97911071777344,2.1912691593170166,19.849199295043945,False,True,
Web_066_12792,XXXXXXXU,0,150.05319213867188,2.198078870773315,19.19619941711425,False,True,
Web_066_12811,XXXXXXXU,0,150.05445861816406,2.199986696243286,19.17709922790528,False,True,
Web_066_13051,XXXXXXXX,0,150.02381896972656,2.203200101852417,18.47800064086914,False,True,
Web_066_13844,XXXXXXUX,0,150.05661010742188,2.208548069000244,18.060300827026367,False,True,
Web_066_13900,XXXXXXXX,0,150.04832458496094,2.2140989303588867,18.246000289916992,False,True,
Web_066_14,XXXXXXXX,0,150.05209350585938,2.1266660690307617,18.947099685668945,False,True,
Web_066_14000,XXXXXXXU,0,149.96572875976562,2.2045140266418457,19.973100662231445,False,True,
Web_066_14355,XXUXXXXX,0,150.02320861816406,2.2064802646636963,19.593799591064453,True,True,COSJ100005+021223
Web_066_15165,XXXXXXXU,0,150.04110717773438,2.209876537322998,20.67609977722168,False,True,
Web_066_15667,XXXXXXXU,0,150.00830078125,2.2156050205230713,19.20820045471192,False,True,
Web_066_18342,XXUXXXXU,0,149.98675537109375,2.228572130203247,19.85420036315918,False,True,
Web_066_18370,XXXXXXXU,0,149.94569396972656,2.227955102920532,19.991100311279297,False,True,
Web_066_19791,XXXXXXXX,0,149.96072387695312,2.2405383586883545,19.039100646972656,False,True,
Web_066_2,XXXXXXXX,0,149.98472595214844,2.143095016479492,18.82379913330078,False,True,
Web_066_20571,XXXXXXXU,0,150.0265350341797,2.240832805633545,19.793500900268555,False,True,
Web_066_2062,XXXXXXXX,0,149.99066162109375,2.145421028137207,19.28820037841797,False,True,
Web_066_21894,XXXXXXXX,0,149.97793579101562,2.2494843006134033,19.11490058898925,False,True,
Web_066_23382,XXUUXXXU,0,149.93499755859375,2.257692337036133,19.148700714111328,False,True,
Web_066_23981,XXXXXXXU,0,149.97166442871094,2.281535387039185,19.684499740600582,False,True,
Web_066_24064,XXUXXXXU,0,150.02708435058594,2.2843592166900635,19.75239944458008,False,True,
Web_066_25437,XXUXXXXU,0,150.00926208496094,2.2755069732666016,18.477399826049805,False,True,
Web_066_25444,XXXXXUXU,0,149.95916748046875,2.2769083976745605,19.442699432373047,True,True,COSJ095950+021636
Web_066_27341,XXXXXXXU,0,149.8926544189453,2.2690584659576416,19.61459922790528,False,True,
Web_066_27834,XXXXXXXU,0,150.04310607910156,2.264659881591797,19.261199951171875,False,True,
Web_066_3962,XXXXXXXU,0,150.01023864746094,2.152190923690796,18.478500366210938,False,True,
Web_066_4808,XXXXXUXU,0,149.996826171875,2.1545143127441406,19.239200592041016,False,True,
Web_066_5129,XXXXXXXU,0,149.94740295410156,2.156108856201172,19.692100524902344,False,True,
Web_066_5423,XXUXXXXU,0,149.99008178710938,2.156264305114746,20.379100799560547,False,True,
Web_066_5852,XXXXXXXU,0,150.04261779785156,2.163306713104248,19.02910041809082,False,True,
Web_066_7623,XXXXXXXU,0,149.9072723388672,2.1691155433654785,19.71319961547852,False,True,
Web_066_8312,XXXXXXXX,0,149.94198608398438,2.1731457710266113,19.38599967956543,False,True,
Web_066_8789,XXXXXXXX,0,149.98989868164062,2.174006700515747,20.43490028381348,False,True,
Web_066_8888,XXXXXXXX,0,149.98216247558594,2.1770074367523193,20.006000518798828,False,True,
Web_066_8914,XXXXXXXX,0,150.00975036621094,2.17541766166687,20.78689956665039,False,True,
Web_066_929,XXXXXXXX,0,149.93556213378906,2.132845401763916,19.57889938354492,False,True,
Web_066_9457,XXXXXXXX,0,149.97718811035156,2.181507110595703,18.809799194335938,False,True,
Web_067_10028,XXXXXXXX,0,149.8222198486328,2.182293176651001,20.53330039978028,False,True,
Web_067_10283,XXXXXXXX,0,149.8253173828125,2.1909444332122803,17.98900032043457,False,True,
Web_067_10292,XXXXXXXX,0,149.746826171875,2.1884586811065674,17.771799087524414,False,True,
Web_067_13463,XXXXXXXU,0,149.89486694335938,2.2083287239074707,18.56209945678711,False,True,
Web_067_14435,XXUXXXXX,0,149.7525177001953,2.214024066925049,18.94910049438477,False,True,
Web_067_15403,XXXXXXXU,0,149.76837158203125,2.220231056213379,19.96389961242676,False,True,
Web_067_16363,XXUXXXXX,0,149.8747100830078,2.2311758995056152,17.937999725341797,False,True,
Web_067_17799,XXUXXXXX,0,149.88487243652344,2.238513708114624,19.775400161743164,False,True,
Web_067_18369,XXXUXXXU,0,149.81289672851562,2.2427303791046143,19.898399353027344,False,True,
Web_067_19139,XXXXXXXX,0,149.83726501464844,2.2484781742095947,19.74850082397461,False,True,
Web_067_19149,XXXXXXXX,0,149.81112670898438,2.2524783611297607,18.265199661254883,False,True,
Web_067_2132,XXXXXXXX,0,149.80081176757812,2.140324354171753,18.520000457763672,False,True,
Web_067_21779,XXXXXXXX,0,149.8466339111328,2.2652835845947266,18.12190055847168,False,True,
Web_067_22149,XXXXXXXU,0,149.89231872558594,2.2643797397613525,19.13559913635254,False,True,
Web_067_22640,XXUXXXXU,0,149.8892822265625,2.2838680744171143,18.93829917907715,False,True,
Web_067_22664,XXXXXXXX,0,149.87286376953125,2.2614665031433105,18.95709991455078,False,True,
Web_067_22859,XXXXXXXX,0,149.85076904296875,2.2611241340637207,19.797399520874023,False,True,
Web_067_24896,XXXXXXXX,0,149.88339233398438,2.2904796600341797,19.01679992675781,False,True,
Web_067_25198,XXXXXXXU,0,149.8809051513672,2.2819058895111084,19.705699920654297,False,True,
Web_067_504,XXXXXXXX,0,149.82611083984375,2.135176181793213,17.93939971923828,False,True,
Web_067_5745,XXXXXXXX,0,149.8712921142578,2.1592960357666016,19.06800079345703,False,True,
Web_067_6418,XXXXXXXX,0,149.7718048095703,2.161423444747925,20.162500381469727,False,True,
Web_067_7799,XXXXXXXX,0,149.88308715820312,2.1715476512908936,19.152299880981445,False,True,
Web_067_8759,XXXXXXXU,0,149.88543701171875,2.1771459579467773,18.311899185180664,False,True,
Web_067_9087,XXXXXXXX,0,149.7405548095703,2.1782045364379883,18.84189987182617,False,True,
Web_067_9547,XXXXXXXU,0,149.85411071777344,2.179948091506958,20.13500022888184,False,True,
Web_067_9780,XXXXXXXX,0,149.8860626220703,2.1815648078918457,19.57390022277832,False,True,
Web_075_10627,XXXXXXXX,0,150.53855895996094,2.367927312850952,19.59830093383789,False,True,
Web_075_14341,XXXXXXXU,0,150.4082489013672,2.394397258758545,17.689599990844727,False,True,
Web_075_15035,XXXXXXXX,0,150.53907775878906,2.3947150707244873,19.542699813842773,False,True,
Web_075_16561,XXXXXXXX,0,150.50006103515625,2.4050917625427246,19.04450035095215,False,True,
Web_075_17175,XXXXXXXX,0,150.5435028076172,2.408708333969116,18.773700714111328,False,True,
Web_075_17252,XXXXXXXU,0,150.4131622314453,2.4099032878875732,18.45170021057129,False,True,
Web_075_1792,XXXXXXXU,0,150.4075164794922,2.311173439025879,18.833799362182617,False,True,
Web_075_18191,XXXUXXXU,0,150.39459228515625,2.41239333152771,20.524599075317383,False,True,
Web_075_23813,XXXXXXXX,0,150.4027862548828,2.438509702682495,19.72130012512207,False,True,
Web_075_24222,XXXXXXXU,0,150.42137145996094,2.4354968070983887,20.00510025024414,False,True,
Web_075_26526,XXXXXXXX,0,150.43385314941406,2.434319257736206,20.89690017700196,False,True,
Web_075_3116,XXXXXXXX,0,150.46795654296875,2.319763422012329,19.77639961242676,False,True,
Web_075_3650,XXXXXXXX,0,150.5133056640625,2.319195032119751,19.70159912109375,False,True,
Web_075_3684,XXXXXXXX,0,150.5110321044922,2.330474853515625,18.22010040283203,False,True,
Web_075_9101,XXXXXXXX,0,150.48960876464844,2.3578691482543945,19.553800582885746,False,True,
Web_075_9700,XXXXXXXX,0,150.48504638671875,2.3606746196746826,19.93490028381348,False,True,
Web_076_10483,XXXXXXXX,0,150.2363739013672,2.3519022464752197,19.881799697875977,False,True,
Web_076_10501,XXXXXXXX,0,150.2548370361328,2.3514044284820557,19.330299377441406,False,True,
Web_076_10983,XXXXXXXX,0,150.33599853515625,2.353116035461426,20.744400024414062,False,True,
Web_076_11145,XXXXXXXX,0,150.232421875,2.3543148040771484,20.68819999694824,False,True,
Web_076_11201,XXXXXXXU,0,150.2451629638672,2.355599880218506,19.14299964904785,False,True,
Web_076_11891,XXXXXXXX,0,150.3528289794922,2.3597981929779053,19.57609939575196,False,True,
Web_076_15402,XXXXXXXX,0,150.29641723632812,2.3831727504730225,19.27470016479492,False,True,
Web_076_15732,XXXXXXXX,0,150.35797119140625,2.3834524154663086,18.525999069213867,False,True,
Web_076_16318,XXXXXXXX,0,150.2319793701172,2.382856845855713,21.227399826049805,False,True,
Web_076_17752,XXXXXXXX,0,150.3604736328125,2.394778251647949,18.70299911499023,False,True,
Web_076_17853,XXXXXXXX,0,150.28741455078125,2.392559766769409,20.19960021972656,False,True,
Web_076_17869,XXXXXXXU,0,150.23191833496094,2.3946025371551514,19.863000869750977,False,True,
Web_076_18792,XXXXXXXX,0,150.3483123779297,2.4046664237976074,17.5841007232666,False,True,
Web_076_20060,XXXXXXXX,0,150.24588012695312,2.4049718379974365,19.897600173950195,False,True,
Web_076_22854,XXXXXXXX,0,150.38571166992188,2.4206812381744385,19.28890037536621,False,True,
Web_076_23265,XXXXXXXU,0,150.29249572753906,2.422149658203125,19.614999771118164,False,True,
Web_076_24283,XXXXXXXX,0,150.3856964111328,2.4478421211242676,19.605600357055664,True,True,COSJ100132+022652
Web_076_24997,XXXXXXXX,0,150.39340209960938,2.4451663494110107,20.38999938964844,False,True,
Web_076_25245,XXXXXXXX,0,150.23606872558594,2.443185329437256,18.32200050354004,False,True,
Web_076_25498,XXXXXXXX,0,150.3190460205078,2.4537241458892822,18.87579917907715,False,True,
Web_076_26479,XXXXXXXX,0,150.263916015625,2.4347357749938965,17.201499938964844,False,True,
Web_076_2765,XXXXXXXX,0,150.2615203857422,2.308640241622925,19.66320037841797,False,True,
Web_076_28190,XXXXXXXX,0,150.29275512695312,2.4266436100006104,19.33530044555664,False,True,
Web_076_4483,XXXXXXXX,0,150.33657836914062,2.3222103118896484,18.15970039367676,False,True,
Web_076_4502,XXUXXXXX,0,150.3264923095703,2.3215789794921875,18.92779922485352,False,True,
Web_076_5430,XXXXXXXX,0,150.24917602539062,2.3257203102111816,19.174299240112305,False,True,
Web_077_10216,XXXXXXXX,0,150.22216796875,2.35601544380188,19.56180000305176,False,True,
Web_077_18154,XXXXXXXX,0,150.20298767089844,2.403815984725952,20.09339904785156,False,True,
Web_077_24472,XXXXXXXX,0,150.21763610839844,2.4336845874786377,18.538799285888672,False,True,
Web_077_26117,XXXXXXXX,0,150.17539978027344,2.42610502243042,18.741600036621097,False,True,
Web_077_3277,XXXXXXXX,0,150.21014404296875,2.3116135597229004,19.62170028686523,False,True,
Web_077_442,XXXXXXXU,0,150.11961364746094,2.2959485054016113,20.228500366210938,False,True,
Web_077_773,XXXXXXXX,0,150.08578491210938,2.297651767730713,19.255599975585938,False,True,
Web_078_10487,XXXXXXXX,0,149.9229736328125,2.34830093383789,19.26569938659668,False,True,
Web_078_12077,XXUXXXXU,0,150.00302124023438,2.355414390563965,19.91699981689453,False,True,
Web_078_1215,XXXXXXXX,0,149.9365997314453,2.301568508148194,18.83270072937012,False,True,
Web_078_12365,XXXXXXXU,0,149.9322509765625,2.3567800521850586,18.81550025939941,False,True,
Web_078_13951,XXXXXXXX,0,150.0277557373047,2.3738815784454346,17.46649932861328,False,True,
Web_078_14067,XXXXXXXU,0,149.94105529785156,2.3651657104492188,19.925800323486328,False,True,
Web_078_15487,XXXXXXXX,0,149.90679931640625,2.372058868408203,19.90169906616211,False,True,
Web_078_15647,XXXXXXXX,0,150.031494140625,2.3744988441467285,19.305099487304688,False,True,
Web_078_16035,XXXXXXXU,0,150.04078674316406,2.3753914833068848,20.204700469970703,False,True,
Web_078_16861,XXXXXXXX,0,149.91281127929688,2.3805017471313477,19.347299575805664,False,True,
Web_078_16906,XXUXXXXU,0,150.0348358154297,2.3790435791015625,20.10169982910156,False,True,
Web_078_19594,XXXXXXXX,0,149.94175720214844,2.3957557678222656,18.781299591064453,False,True,
Web_078_20119,XXXXXXXX,0,150.0293426513672,2.3981525897979736,19.21129989624023,False,True,
Web_078_21354,XXXXXXXX,0,150.04136657714844,2.407919645309448,19.121400833129883,False,True,
Web_078_21467,XXXXXXXX,0,149.9862823486328,2.408329963684082,19.081499099731445,False,True,
Web_078_22289,XXXXXXXX,0,149.9015350341797,2.4112751483917236,19.971399307250977,False,True,
Web_078_24858,XXUXXXXU,0,149.92276000976562,2.4429562091827393,21.86840057373047,True,True,COSJ095941+022634
Web_078_25821,XXXXXXXX,0,149.9484100341797,2.4493796825408936,20.70759963989257,True,True,COSJ095947+022657
Web_078_27904,XXXXXXXX,0,149.9751434326172,2.4271390438079834,18.658599853515625,False,True,
Web_078_28892,XXXXXXXX,0,149.8982696533203,2.422426462173462,20.660600662231445,False,True,
Web_078_2913,XXXXXXUX,0,150.01551818847656,2.310514450073242,19.09160041809082,False,True,
Web_078_30038,XXXXXXXX,0,149.96200561523438,2.4575345516204834,20.00359916687012,False,True,
Web_078_3048,XXXXXXXX,0,149.90545654296875,2.309502363204956,18.23970031738281,False,True,
Web_078_4040,XXXXXXXU,0,149.97474670410156,2.314868927001953,19.989500045776367,False,True,
Web_078_5554,XXXXXXXX,0,150.00628662109375,2.3213393688201904,20.367599487304688,False,True,
Web_078_6166,XXXXXXXU,0,149.9657745361328,2.327127456665039,18.75539970397949,False,True,
Web_078_6744,XXXXXXXU,0,149.9913330078125,2.328211545944214,19.76639938354492,False,True,
Web_078_7477,XXXXXXXX,0,149.97979736328125,2.336743116378784,19.510400772094727,False,True,
Web_078_9342,XXXXXXXU,0,149.95252990722656,2.3418281078338623,19.82740020751953,False,True,
Web_078_9567,XXXXXXXX,0,149.97918701171875,2.341661214828491,20.1919002532959,False,True,
Web_078_9731,XXXXXXXU,0,149.9549560546875,2.343053817749023,19.401899337768555,False,True,
Web_079_12211,XXXXXXXU,0,149.86871337890625,2.418773651123047,19.21590042114257,False,True,
Web_079_12874,XXXXXXXX,0,149.8843994140625,2.448035717010498,18.679800033569336,False,True,
Web_079_4494,XXXXXXXX,0,149.87020874023438,2.3350870609283447,19.25629997253418,False,True,
Web_079_4839,XXXXXXXX,0,149.81993103027344,2.3393704891204834,18.505800247192383,True,True,COSJ095916+022021
Web_079_5720,XXXXXXXX,0,149.8828125,2.343632221221924,19.957300186157227,False,True,
Web_079_6149,XXXXXXXU,0,149.81292724609375,2.3454699516296387,19.70170021057129,False,True,
Web_079_6696,XXXXXXXU,0,149.88702392578125,2.350694417953491,20.20490074157715,False,True,
Web_079_7169,XXXXXXXX,0,149.82936096191406,2.356631278991699,20.20479965209961,False,True,
Web_079_7791,XXXXXXXX,0,149.86715698242188,2.3624625205993652,19.77280044555664,False,True,
Web_079_8221,XXXXXXXX,0,149.84954833984375,2.3681640625,19.16699981689453,False,True,
Web_079_9032,XXXXXXXX,0,149.86083984375,2.380462884902954,18.97520065307617,False,True,
Web_087_1814,XXUXXUXX,0,150.52670288085938,2.4703218936920166,20.02090072631836,False,True,
Web_087_4593,XXXXXXXX,0,150.46726989746094,2.492950677871704,19.74720001220703,False,True,
Web_087_5768,XXXXXXXX,0,150.39698791503906,2.5173120498657227,18.64249992370605,False,True,
